sample,area (training),area (reconstruction),perimeter (training),perimeter (reconstruction),complexity (training),complexity (reconstruction)
0,763.0,590.0,108.42640602588654,94.42640626430511,1.226127754583892,1.2026106542773731
1,482.5,348.0,85.01219260692596,71.5979791879654,1.1919423573277819,1.172228892822695
2,720.5,509.5,103.49747359752655,84.87005698680878,1.1830841829545624,1.1250062500608733
3,720.5,520.0,107.49747359752655,87.45584344863892,1.2762996966631153,1.1704812404033356
4,413.0,273.0,81.11269772052765,60.28427076339722,1.2677037526675317,1.0593403444709437
5,662.5,452.5,98.32590115070343,82.1837660074234,1.1612884967937642,1.187800844232113
6,477.0,303.5,85.25483345985413,68.66904711723328,1.2125782601591206,1.2363843025280676
7,751.0,591.5,106.42640602588654,93.84061968326569,1.2001872032919787,1.1847238216080742
8,272.0,139.0,65.59797894954681,48.284271001815796,1.2589316447421768,1.3347093207419856
9,155.0,47.0,49.455843448638916,27.656854152679443,1.2557224645900207,1.2950836988727956
10,610.5,439.5,99.15432739257812,79.01219320297241,1.2815271559131376,1.130367053066816
11,492.0,323.0,84.76955199241638,68.28427135944366,1.1622640612256498,1.1487591212343304
12,307.5,169.5,69.3553386926651,51.21320331096649,1.2448149908150474,1.2313579418222174
13,644.0,447.0,102.42640614509583,81.94112503528595,1.2963675105314003,1.1953262521146986
14,724.0,513.0,104.42640590667725,86.6274163722992,1.1985943651770086,1.1640817879019798
15,608.0,437.0,97.5979790687561,78.4264063835144,1.2467179333843676,1.1200394763878592
16,648.0,454.0,100.08326005935669,79.59797978401184,1.2300931977010525,1.1105506582763065
17,723.5,535.0,104.66904652118683,89.94112479686737,1.2050030232367182,1.2032420003670372
18,243.0,109.0,61.11269760131836,40.97056233882904,1.2230572078838688,1.225483555117719
19,265.0,175.5,64.28427064418793,50.870057225227356,1.2409483437599742,1.1733767201447876
20,545.5,376.0,91.49747359752655,75.5979790687561,1.221275335425385,1.2095467607057258
21,719.5,488.5,105.98275518417358,83.69848430156708,1.2423093350953045,1.141197350647693
22,610.5,447.0,96.66904652118683,81.59797954559326,1.218089887551526,1.1853358602524824
23,5.0,182.0,10.828427076339722,52.284270882606506,1.866168626502612,1.1952558008242058
24,387.0,228.5,76.42640590667725,58.72792160511017,1.2010637074363368,1.201138794921031
25,496.0,307.5,87.74011445045471,66.52691113948822,1.2351077665469679,1.145353994773753
26,122.0,57.0,46.14213538169861,29.313708305358887,1.388755153175276,1.1996562038083831
27,192.5,64.5,57.35533893108368,30.727921843528748,1.359900404995415,1.1649218745798444
28,394.0,257.0,75.5979791879654,60.284271121025085,1.1542882828925238,1.125291507672539
29,281.0,174.0,67.11269783973694,50.284270882606506,1.275537439472025,1.1563923294387604
30,571.5,391.0,93.01219236850739,74.76955223083496,1.2046299693298024,1.137792163381067
31,533.0,351.0,95.59797894954681,74.76955270767212,1.3644585552738822,1.2674551041490958
32,698.0,474.5,102.91168737411499,84.87005722522736,1.2074359756413415,1.207988804270709
33,731.5,532.0,105.84061968326569,89.94112479686737,1.2186543789590873,1.2100271996172274
34,350.0,228.0,73.94112491607666,57.11269783973694,1.243066030675229,1.1384675069823018
35,715.0,516.0,104.08326029777527,86.62741684913635,1.2057183466311903,1.1573138832712329
36,541.0,402.0,91.25483334064484,74.91168820858002,1.2249112501772133,1.1108700340998354
37,439.5,276.5,79.84062004089355,65.21320307254791,1.1541946545005521,1.2239567287756665
38,570.5,390.0,95.01219248771667,75.5979790687561,1.2591955118796365,1.166127133398341
39,501.5,360.0,85.0121922492981,73.25483334064484,1.1467840131045068,1.1862062405481286
40,701.0,499.5,103.5979790687561,86.04163002967834,1.2183573427971195,1.1794292717050805
41,166.5,65.0,52.52691102027893,32.97056245803833,1.3186806139853897,1.330851171884306
42,481.0,338.0,86.7695517539978,76.42640602588654,1.2456033496117398,1.3751824148753886
43,532.5,381.5,88.52691113948822,75.49747395515442,1.1711732549555567,1.188941361027599
44,327.0,183.5,71.94112491607666,52.38477611541748,1.2594961148812724,1.1900473776328353
45,212.5,104.0,57.6984840631485,40.28427076339722,1.2466943963003392,1.2417318173581622
46,398.0,220.0,77.94112467765808,56.97056233882904,1.2146199232065986,1.1740010022875569
47,532.5,365.0,91.69848430156708,75.59797871112823,1.256593585009369,1.2459988430752023
48,438.5,273.5,82.18376529216766,62.041629910469055,1.225723768892862,1.119951466575051
49,344.0,194.0,71.11269760131836,51.455843806266785,1.169838743487428,1.0860699934313036
50,457.5,347.0,83.01219308376312,71.59797871112823,1.1986235677459478,1.1756070584111131
51,394.0,263.0,76.28427064418793,60.28427064418793,1.1753410665785948,1.0996194406722792
52,485.5,331.0,85.8406195640564,72.42640614509583,1.207776537895566,1.2611188396968949
53,573.5,414.5,92.66904664039612,77.01219308376312,1.1915879533771914,1.1386351411878086
54,541.0,368.5,89.59797894954681,76.18376541137695,1.1808352191130154,1.2533648525147183
55,397.5,252.0,78.18376576900482,59.11269748210907,1.2237315929184607,1.103446168502276
56,208.5,112.5,56.5269113779068,41.69848430156708,1.2195358998926484,1.2299236475636428
57,369.5,201.0,76.66904652118683,52.28427076339722,1.2659478565955085,1.0822714167066128
58,730.5,541.0,111.49747371673584,92.28427064418793,1.354253511673745,1.2527033511989807
59,644.5,489.5,97.84061932563782,83.69848418235779,1.1819676778876467,1.1388659942868389
60,421.5,258.5,79.0121921300888,62.041629910469055,1.178638923680095,1.1849389791422686
61,582.5,385.5,92.66904664039612,75.84061920642853,1.1731771523808054,1.1873246764442877
62,785.5,583.5,106.6690468788147,94.66904664039612,1.1527118975868733,1.222264738366526
63,697.0,493.0,103.25483310222626,85.4558435678482,1.2172453830942922,1.1787636854827723
64,499.0,335.0,87.25483310222626,72.62741661071777,1.2141394616250836,1.2529868747807997
65,202.0,79.5,55.11269760131836,34.38477599620819,1.1965810051378913,1.1834649662463095
66,128.0,48.0,47.11269783973694,32.14213526248932,1.379927007824063,1.7127672389413748
67,674.0,516.0,99.74011409282684,87.59797871112823,1.174545812314158,1.1833919333733498
68,419.5,236.0,80.18376553058624,59.79898965358734,1.219638332805748,1.205773752081271
69,743.5,574.5,107.01219272613525,92.66904652118683,1.2256760195717618,1.1895138198496653
70,493.5,295.0,89.15432798862457,65.94112610816956,1.281704297795884,1.1729536176297046
71,479.5,296.0,84.18376541137695,67.11269819736481,1.1761378292371354,1.2108987307823509
72,509.0,353.0,88.9116872549057,73.94112491607666,1.2359191380520795,1.2325017301312466
73,350.0,209.5,73.59797871112823,54.041630029678345,1.2315551531696252,1.1093356978076478
74,326.0,191.0,71.59797966480255,52.28427064418793,1.2513363807850904,1.1389348364714813
75,378.0,239.0,86.76955199241638,62.627416372299194,1.5850137948565093,1.3059339926938607
76,729.5,495.0,109.49747347831726,86.62741672992706,1.307895473393234,1.2064120446957496
77,356.5,191.5,73.35533893108368,54.04163086414337,1.2011411835480166,1.2136074980048552
78,767.5,529.0,111.1543276309967,87.59797954559326,1.28104534828295,1.1543104900840624
79,476.0,327.5,86.7695517539978,70.04162991046906,1.2586874184101826,1.1920413462871762
80,625.0,432.5,97.25483322143555,79.01219320297241,1.2042939525111669,1.1486620111511343
81,639.0,452.0,95.25483357906342,80.76955199241638,1.1299606584254496,1.1485424441916834
82,535.0,380.5,89.25483310222626,77.01219260692596,1.1849494901511322,1.2403791331874248
83,225.5,96.5,59.35533833503723,37.899494767189026,1.2432634307065094,1.184485268116943
84,265.0,136.0,64.42640662193298,46.28427040576935,1.2464420174377768,1.2534819137615114
85,232.5,121.0,60.3847758769989,42.14213538169861,1.2480215835504658,1.1679865496600639
86,362.5,221.0,77.35533833503723,56.97056233882904,1.3135986850031443,1.168688780557749
87,401.5,209.0,77.84061920642853,54.62741661071777,1.2009284969443665,1.1362271837121147
88,281.5,169.5,69.84061920642853,53.21320295333862,1.3788845298110395,1.3294108962434732
89,359.5,212.5,74.52691149711609,55.213202714920044,1.2294687339796637,1.1416082036701756
90,606.0,420.0,96.08326005935669,77.25483417510986,1.212308002340304,1.1308165993532457
91,708.5,502.0,105.982754945755,83.11269772052765,1.2615971243182829,1.0950177954529
92,735.0,586.0,107.74011421203613,93.25483334064484,1.2567753675948206,1.1809600884751497
93,671.0,511.0,105.2548326253891,87.59797883033752,1.3138679107119344,1.1949711140560133
94,590.0,433.0,93.25483310222626,77.25483465194702,1.1729535734031131,1.0968659990561411
95,127.0,41.5,48.28427076339722,28.38477599620819,1.4608235728422472,1.5449448527906318
96,184.5,85.0,58.870057225227356,35.313708424568176,1.4947985965661301,1.1675026203016579
97,681.5,495.5,101.01219248771667,86.04163026809692,1.1914391621914882,1.1889504025864377
98,738.5,592.5,104.81118285655975,92.66904640197754,1.1837360687917697,1.1533766881779686
99,159.5,35.0,48.870057344436646,23.656854152679443,1.1915578876066972,1.2724363770478395
100,617.0,433.5,95.74011433124542,79.84062039852142,1.1822051733349945,1.1701696775026078
101,5.0,131.0,8.828427076339722,44.28427076339722,1.2404715256955354,1.1912909300257404
102,234.5,96.0,60.870057225227356,40.97056245803833,1.25734572352934,1.391434461303703
103,346.5,186.5,70.6690468788147,50.870057344436646,1.1469523220609414,1.1041695193059247
104,566.5,411.0,91.8406194448471,76.42640578746796,1.184840335236761,1.1309285969047287
105,543.5,394.5,95.35533809661865,77.35533833503723,1.3313143347680405,1.2070456864731045
106,263.5,129.0,68.18376541137695,44.14213514328003,1.4040141310892689,1.2020072793561762
107,299.0,169.0,69.94112479686737,48.97056269645691,1.3019196215431919,1.1292071515616844
108,602.0,437.0,96.0832599401474,78.42640733718872,1.2203632019854829,1.1200395036274826
109,729.0,542.0,106.42640626430511,89.94112479686737,1.2364068500832357,1.1877019745320387
110,642.0,450.0,96.91168701648712,80.76955223083496,1.1641459064986892,1.1536470840877369
111,311.0,174.0,72.2842708826065,51.79898965358734,1.336956744394965,1.2271099155630136
112,663.0,453.5,102.08326017856598,80.18376588821411,1.2507936576948149,1.128199085283198
113,655.0,460.0,98.9116872549057,79.59797990322113,1.1886227995048737,1.0960652181905117
114,692.5,467.0,100.32590126991272,80.76955235004425,1.1566354473930824,1.1116513691047152
115,364.0,203.5,75.25483286380768,55.21320295333862,1.2381051880093943,1.1920970288698014
116,437.5,282.5,83.49747371673584,65.35533893108368,1.268115322536988,1.2031889266169982
117,584.0,426.5,92.08326077461243,78.1837660074234,1.1554167744829988,1.1405235900394135
118,269.5,155.5,63.35533797740936,46.04163038730621,1.185216777523676,1.0848286114116903
119,6.0,534.0,13.656854152679443,87.59797966480255,2.4736612645399165,1.143502342540156
120,776.5,599.5,108.6690468788147,95.84061992168427,1.2102090374913093,1.219270810633655
121,612.0,453.5,95.94112467765808,82.52691173553467,1.1968737008884822,1.1950994091317755
122,520.5,395.0,87.0121921300888,74.08326041698456,1.157522981837353,1.1056895760832317
123,366.0,211.5,75.94112467765808,54.041630029678345,1.2539005704842299,1.0988455257243603
124,418.0,232.0,79.25483310222626,59.455843806266785,1.195818769269943,1.2125265174416737
125,479.5,354.0,87.0121921300888,72.42640602588654,1.2564978353416938,1.1791817360608594
126,642.0,477.5,98.42640590667725,82.87005698680878,1.2008212417875357,1.144490086099091
127,427.0,284.0,80.7695517539978,66.7695517539978,1.215787310795785,1.2491906279975005
128,721.5,494.0,105.49747371673584,84.2842710018158,1.2275464099066686,1.1443431037119016
129,488.0,341.0,85.5979790687561,74.28427076339722,1.1948058396423145,1.2877438534344927
130,265.5,129.0,63.35533797740936,43.455843806266785,1.2030731508197015,1.1649218741299128
131,276.5,147.0,68.18376553058624,47.455843567848206,1.3380026214671095,1.21913611495745
132,352.0,218.0,73.94112467765808,56.97056210041046,1.2360031475301068,1.184771643768286
133,295.5,178.5,67.35533845424652,50.870057344436646,1.2217341016598264,1.1536561084064705
134,270.0,137.5,70.76955151557922,45.55634891986847,1.4761118224050194,1.2011168484224553
135,705.0,545.5,102.76955199241638,90.18376576900482,1.1921473715218718,1.1864573008025976
136,228.0,120.0,60.28427064418793,42.28427076339722,1.2684206706000414,1.1856775044427221
137,661.5,486.0,101.15432822704315,83.11269772052765,1.2309182988244065,1.1310677640274809
138,666.5,506.0,101.49747335910797,84.28427052497864,1.229986782914382,1.1172045194412306
139,6.5,209.5,19.41421353816986,61.69848430156708,4.614412164907864,1.4459560710738562
140,623.0,443.5,96.91168761253357,80.18376588821411,1.1996495684840505,1.1536376215917254
141,217.5,121.5,57.840620279312134,41.69848442077637,1.2240432350223498,1.138818198699956
142,459.5,264.5,84.18376553058624,62.87005698680878,1.2273299036265588,1.1891925166561115
143,681.0,507.0,100.91168737411499,84.28427064418793,1.1899424572522819,1.1150009633853388
144,612.0,455.5,94.08326041698456,81.35533905029297,1.150968485434314,1.1563089132861677
145,662.5,464.5,99.01219260692596,82.52691185474396,1.177556107629096,1.1667978118558073
146,588.0,426.5,94.42640578746796,77.84062027931213,1.2067011545196202,1.130534126177766
147,565.0,416.0,93.25483310222626,76.42640709877014,1.2248541739961714,1.117335743456855
148,691.0,490.0,101.25483310222626,84.28427124023438,1.1807110097398112,1.1536846865956896
149,640.5,416.0,103.49747359752655,79.4558435678482,1.330854260450839,1.20767059230576
150,554.5,411.0,91.01219236850739,75.59797930717468,1.188742357063375,1.1065440021750748
151,529.5,382.0,91.49747371673584,76.7695517539978,1.2581788427016163,1.2277354125724442
152,633.0,449.5,106.08326029777527,82.52691125869751,1.4147514351761574,1.2057343176378446
153,168.0,56.0,52.284271121025085,32.97056233882904,1.294860462702131,1.5447379561953165
154,233.0,114.0,61.455843687057495,46.627416491508484,1.2899134920240338,1.5176372950406498
155,488.5,335.0,84.66904652118683,71.25483310222626,1.1678173041533182,1.2060740779601105
156,628.5,423.0,103.63960862159729,77.25483417510986,1.3599920902282756,1.1227966234713078
157,661.5,481.0,99.49747323989868,83.11269772052765,1.1909249427331807,1.142825225192008
158,493.5,294.0,86.66904652118683,65.94112479686737,1.2112422644914462,1.1769432089756298
159,784.5,568.0,109.0121922492981,89.94112491607666,1.2054448196962133,1.1333353378570337
160,720.5,522.5,103.01219260692596,86.04163038730621,1.1720156563054096,1.1275118203139254
161,801.5,568.0,108.66904711723328,89.94112491607666,1.172460788191519,1.1333353378570337
162,590.0,433.0,93.740114569664,77.25483465194702,1.1851930177879468,1.0968659990561411
163,526.5,370.0,89.35533845424652,75.5979790687561,1.2067929621241755,1.2291610325009539
164,194.0,57.0,53.79898929595947,29.656854152679443,1.1872348589333657,1.2279069093113384
165,612.0,434.5,94.42640614509583,77.84062039852142,1.1593795493988919,1.1097187716724226
166,274.5,182.5,64.87005698680878,52.041630148887634,1.2199340299656276,1.1809433121113713
167,675.0,467.5,100.08326017856598,81.35533881187439,1.1808894726061279,1.1266282500850926
168,415.5,239.5,79.49747443199158,60.52691149711609,1.2103912382516584,1.2172552203539024
169,400.0,213.0,77.5979790687561,54.627416491508484,1.1979286900615926,1.1148895791521118
170,619.5,413.0,97.154327750206,78.4264065027237,1.212475934518234,1.185126519780772
171,227.0,110.5,63.94112527370453,41.55634880065918,1.4332594988927416,1.2436627414942976
172,719.0,499.5,107.5979790687561,86.04163026809692,1.2813550190514726,1.1794292782414013
173,264.5,136.0,65.35533845424652,46.627416372299194,1.2850694397331592,1.2721371378675284
174,314.5,187.0,69.84061968326569,54.627416372299194,1.2342003193706883,1.2699009589463508
175,281.0,153.0,68.4264065027237,50.627416491508484,1.325962623436389,1.333123048707724
176,725.0,507.0,104.56854104995728,85.25483345985413,1.2002016704776641,1.140828067250297
177,479.0,306.5,85.25483298301697,67.69848477840424,1.2075152894067365,1.189919424308531
178,401.5,234.0,78.66904735565186,59.11269819736481,1.2266265723989505,1.1883266717596384
179,837.5,597.0,113.8406195640564,95.79898965358734,1.231401906444958,1.2233132014144579
180,686.5,464.0,107.49747383594513,82.76955199241638,1.3395104668970421,1.1749337102643245
181,726.0,490.0,102.9116872549057,84.2842710018158,1.1608681942770507,1.1536846800687335
182,130.0,37.5,50.284271121025085,25.071067690849304,1.547786671003122,1.3338424263691329
183,574.5,404.0,93.15432786941528,75.25483334064484,1.2020047288586826,1.1155205300658004
184,680.0,475.0,101.74011421203613,83.1126983165741,1.2113389024721497,1.1572609288457623
185,268.5,144.0,66.04163002967834,46.627416372299194,1.292651378833964,1.2014628524304434
186,684.0,522.0,105.25483322143555,87.59797942638397,1.2888967515680918,1.1697897463457751
187,741.5,528.0,106.66904711723328,88.76955246925354,1.2211128787621022,1.1876385176092388
188,804.0,588.0,111.25483310222626,94.42640602588654,1.2251009040876195,1.206701160613254
189,664.5,458.0,98.32590126991272,80.76955258846283,1.1577932746296182,1.1334960533553333
190,685.0,501.0,101.74011409282684,84.28427052497864,1.2024970098551422,1.1283542651442369
191,329.5,175.5,70.52691102027893,50.72792196273804,1.201280542110817,1.1668288520684194
192,705.0,502.0,106.42640614509583,86.28427124023438,1.2784972931794003,1.1801839105650087
193,505.0,343.5,87.25483322143555,71.35533857345581,1.1997140455571895,1.1795499510145693
194,257.0,145.0,64.42640590667725,44.28427076339722,1.28524174041609,1.0762697367818759
195,252.0,135.0,62.76955258846283,46.62741661071777,1.24419273568923,1.2815603890317355
196,6.0,467.0,13.656854152679443,84.91168797016144,2.4736612645399165,1.2285934740433753
197,198.5,70.5,79.35533821582794,34.38477611541748,2.524538038465335,1.3345456094887276
198,274.0,175.0,67.94112479686737,50.62741684913635,1.3406179753793466,1.1655304533366022
199,560.5,359.0,97.01219248771667,73.94112491607666,1.3361867432477321,1.2119028154215323
200,344.5,182.0,74.87005710601807,54.14213538169861,1.2948433732414684,1.2817092214990466
201,282.0,156.0,69.59797942638397,48.28427076339722,1.3668922788053217,1.1892602163523425
202,604.5,422.0,99.01219248771667,77.25483357906342,1.290539155377573,1.1254572616106182
203,351.0,189.5,71.25483334064484,50.870057463645935,1.1510963499157747,1.0866892681567268
204,553.5,364.0,92.66904735565186,74.76955163478851,1.2346444477162382,1.22218881535461
205,511.5,360.0,86.66904664039612,73.25483286380768,1.1686179064924314,1.1862062251054013
206,725.0,534.5,104.42640590667725,89.35533833503723,1.196941131569868,1.1887305759832782
207,466.0,307.5,84.4264063835144,68.18376541137695,1.2171968704428522,1.2031145481041376
208,5.0,371.5,8.828427076339722,75.69848430156708,1.2404715256955354,1.227455299927828
209,681.0,466.0,100.42640602588654,81.94112551212311,1.1785251792669318,1.1465897873688058
210,746.0,558.5,106.42640602588654,90.52691102027893,1.208231353448091,1.1676760204860994
211,443.0,291.5,82.08326053619385,65.01219356060028,1.2103071761963433,1.153828378618396
212,661.0,483.5,100.91168737411499,82.5269113779068,1.2259467676078726,1.1209463854063566
213,688.0,491.0,111.74011445045471,89.2548336982727,1.4441753284178576,1.2911364270833052
214,252.0,145.0,61.11269760131836,44.28427076339722,1.1793765933165878,1.0762697367818759
215,735.5,514.0,103.84061968326569,84.2842708826065,1.1666538035210796,1.0998161315847768
216,363.5,236.0,74.18376529216766,57.94112503528595,1.2047681181107004,1.1320144750029346
217,511.0,347.5,94.42640626430511,73.69848418235779,1.3885328493613507,1.2438053999677463
218,566.0,380.0,94.08326017856598,76.42640578746796,1.2445100874836825,1.2231885613890618
219,588.0,420.0,93.5979791879654,77.25483345985413,1.1856206489795134,1.1308165784141533
220,592.5,435.5,96.81118202209473,79.0121922492981,1.258788674060428,1.1407492717112249
221,267.0,141.0,63.11269772052765,45.455843448638916,1.1871684959447388,1.1661393883522635
222,477.0,349.5,85.59797883033752,73.84061968326569,1.222359007332058,1.2414625447541863
223,454.5,291.5,83.497474193573,65.35533821582794,1.2206830801906232,1.1660407009587648
224,394.0,222.5,78.42640590667725,59.69848418235779,1.2422772721564388,1.2746376095630032
225,541.0,387.5,88.9116872549057,75.8406195640564,1.162814863712585,1.181196560221904
226,578.5,400.5,92.32590126991272,77.0121922492981,1.172556785895595,1.1784375924954216
227,446.0,255.5,81.25483345985413,62.041629910469055,1.1780227734757562,1.1988521569795556
228,708.0,517.5,111.740114569664,91.49747395515442,1.403379418180089,1.2873540109805273
229,263.5,115.0,63.21320307254791,43.31370830535889,1.2067716817645253,1.2982042619148606
230,4.0,181.0,8.0,52.284271240234375,1.2732395447351628,1.201859440474775
231,217.5,126.0,61.35533833503723,46.28427040576935,1.3773223195417368,1.3529646053298854
232,695.0,482.0,106.0832599401474,84.28427135944366,1.288543384789115,1.1728329834667883
233,436.5,236.0,82.18376553058624,59.313708424568176,1.2313399215991379,1.1862829510522424
234,553.0,349.5,90.08326053619385,71.49747467041016,1.1677589340133852,1.1639232968015096
235,554.5,410.5,91.84061980247498,77.35533857345581,1.2104816143174606,1.1599988459169948
236,632.0,441.0,96.91168737411499,78.76955163478851,1.1825659453927237,1.1196139303301098
237,601.0,447.0,96.08325982093811,79.59797954559326,1.2223937533648872,1.1279418251388331
238,424.5,255.0,81.01219248771667,61.11269783973694,1.2303062019139597,1.1655015836656146
239,614.5,412.5,96.32590138912201,80.18376564979553,1.2015847620227624,1.2403352294141032
240,446.5,261.5,82.18376541137695,59.69848418235779,1.2037623162794442,1.084538692649209
241,597.0,444.0,95.25483310222626,79.59797930717468,1.209455366004822,1.1355630468844
242,345.0,212.5,72.7695517539978,55.55634880065918,1.2214352248841087,1.1558423245025307
243,294.5,162.0,68.18376553058624,48.28427052497864,1.2562231743146204,1.1452135303629312
244,542.0,399.5,89.5979790687561,77.01219260692596,1.1786565594835077,1.181387384675382
245,703.5,501.5,105.49747395515442,83.69848442077637,1.258954852524258,1.1116149698492286
246,217.0,105.0,59.94112539291382,40.627416253089905,1.3175896880827767,1.250947963421828
247,385.5,216.5,75.84062027931213,56.3847758769989,1.1873247100373994,1.1685732815100969
248,302.5,154.0,68.04163014888763,50.97056245803833,1.2179071409328222,1.3424813688589
249,727.0,511.5,104.08326029777527,88.87005734443665,1.185816530730813,1.22872704861944
250,658.0,474.0,98.0832611322403,83.11269772052765,1.163466911286094,1.1597023909648856
251,485.0,334.5,85.74011468887329,69.35533833503723,1.2061922051596987,1.144336638947812
252,694.5,502.5,103.01219248771667,86.04163002967834,1.2158924095228558,1.1723879029187814
253,559.0,390.0,95.74011433124542,75.5979790687561,1.3048668907829903,1.166127133398341
254,440.5,296.0,81.35533809661865,64.7695517539978,1.1956837631182178,1.1278210804666087
255,578.0,416.0,94.0832599401474,76.42640590667725,1.2186725016362085,1.1173357086006308
256,634.5,423.0,97.01219260692596,77.25483465194702,1.1803509400014842,1.1227966373317002
257,499.5,340.0,88.18376553058624,71.4558436870575,1.238887647468001,1.1950517760087505
