sample,area (training),area (reconstruction),perimeter (training),perimeter (reconstruction),complexity (training),complexity (reconstruction)
775,928.0,686.0,133.1959592103958,102.22539710998535,1.521332906886134,1.2122261069333014
776,744.0,544.5,108.42640602588654,90.18376553058624,1.2574401569186957,1.1886362794595948
777,522.5,355.0,94.18376553058624,74.28427076339722,1.3510018411364932,1.2369595887920055
778,537.5,394.0,88.66904628276825,76.4264065027237,1.1640074016408155,1.1797250305278097
779,465.0,321.5,82.76955199241638,70.5269113779068,1.1724069711024656,1.2311724498904575
780,569.0,413.0,93.25483345985413,76.76955258846283,1.2162436091664992,1.1355809631922014
781,717.0,521.0,104.91168701648712,87.59797990322113,1.2215710214888253,1.1720350369297352
782,564.5,409.0,91.84061980247498,77.2548336982727,1.1890381844801274,1.1612297453922182
783,784.0,509.5,140.71067714691162,88.5269113779068,2.009685871403516,1.2240427117233197
784,417.5,209.0,80.52691125869751,54.62741661071777,1.235992224992908,1.1362271837121147
785,481.5,300.0,84.18376564979553,65.94112551212311,1.1712525281694728,1.153404369817804
786,336.5,173.5,72.66904604434967,52.38477599620819,1.2488319051943302,1.2586379988573035
787,566.0,376.0,103.25483310222626,77.11269843578339,1.498975321584314,1.2585025292970786
788,716.0,489.0,102.9116872549057,83.11269772052765,1.1770814372138811,1.1241286979905027
789,538.5,356.0,90.18376529216766,73.11269795894623,1.2018801313717395,1.1948840350758518
790,772.5,596.5,106.66904664039612,92.66904640197754,1.1721102802678047,1.145642393538049
791,459.0,293.0,82.42640602588654,67.11269783973694,1.1779047647366967,1.2232969982649797
792,762.5,546.0,105.49747455120087,89.94112491607666,1.1615406541097708,1.1790008642908336
793,292.0,160.5,67.11269772052765,48.3847758769989,1.2274863671860505,1.1607336277772733
794,201.5,69.0,60.38477599620819,35.313708424568176,1.4400249097823745,1.4382278655889986
795,480.0,375.0,84.08326053619385,73.25483357906342,1.1721089630417378,1.1387579983387128
796,418.0,251.0,81.59797894954681,60.284271001815796,1.2675720617037565,1.1521909017055147
797,403.5,209.0,81.35533845424652,54.62741661071777,1.3053251605555831,1.1362271837121147
798,615.0,450.0,96.0832599401474,79.59797990322113,1.1945669066589604,1.12042222303919
799,684.0,491.0,102.42640614509583,83.11269795894623,1.2205565450032483,1.1195497687802611
800,422.5,275.0,81.01219248771667,62.627416491508484,1.236130136597576,1.1349753652438066
801,770.0,529.5,123.39696860313416,87.01219272613525,1.573650892934924,1.1378483858369104
802,118.0,69.0,44.627416491508484,32.1421355009079,1.3431101176640814,1.1914902708526844
803,284.0,159.0,67.59797871112823,48.284270882606506,1.280380985578641,1.166821350107237
804,655.0,452.5,99.25483298301697,81.35533821582794,1.196884276844165,1.1639750258499653
805,688.5,483.0,102.32590103149414,83.11269795894623,1.2102005512528664,1.1380930361720667
806,610.0,422.0,96.91168677806854,76.42640590667725,1.2252158496636008,1.1014494189048871
807,475.0,308.0,85.59797894954681,67.11269783973694,1.2275057855187803,1.1637208457520747
808,348.0,198.0,73.94112467765808,53.79898965358734,1.2502100802603378,1.1632503317940246
809,634.5,451.0,97.49747407436371,79.59797990322113,1.1921893507804264,1.11793791655795
810,649.5,457.0,104.3259003162384,79.59797859191895,1.333506887542228,1.1032603583271758
811,429.0,257.5,80.42640614509583,59.6984840631485,1.1998588776354282,1.1013858912431995
812,214.0,105.0,55.94112491607666,38.62741684913635,1.1636938878980225,1.1308165853938508
813,589.5,355.0,103.8406194448471,78.62741661071777,1.4555960450372694,1.3858294821767971
814,411.5,208.5,77.8406194448471,54.041630029678345,1.1717443365172882,1.1146562527132
815,488.5,317.5,88.66904723644257,69.01219236850739,1.2807655923035863,1.193707863572141
816,741.5,544.0,105.8406195640564,89.94112503528595,1.202219387997957,1.183335429428723
817,347.5,191.0,71.8406194448471,52.284271001815796,1.1818856613082678,1.1389348520522604
818,,,,,,
819,559.0,384.0,93.25483322143555,75.11269772052765,1.2380010913723383,1.169191453356512
820,542.0,397.0,91.25483310222626,75.59797894954681,1.2226512599320343,1.145565694184009
821,512.0,330.0,87.25483322143555,69.59797966480255,1.1833117050905873,1.1680715917091837
822,662.5,444.0,100.32590079307556,81.59798002243042,1.209011380688117,1.1933449002824574
823,380.5,252.0,74.52691125869751,58.284271121025085,1.161613684724648,1.072734713804841
824,504.0,327.5,89.74011385440826,70.52691197395325,1.2715482131445914,1.2086166391762707
825,518.5,310.5,88.32590126991272,67.35533881187439,1.197340107878984,1.1627131429121618
826,652.0,465.0,98.42640590667725,83.11269795894623,1.182403738079138,1.1821482504755016
827,325.0,184.0,69.59797942638397,51.455843687057495,1.1860419157633868,1.1450955312468158
828,19.0,6.5,26.485281229019165,14.242640614509583,2.9379588766473206,2.483463669078372
829,692.0,449.5,101.25483357906342,81.35533893108368,1.179004791061473,1.171743511586908
830,596.5,444.5,95.15432810783386,80.18376564979553,1.2079161336593733,1.1510422545181498
831,495.5,355.0,86.66904640197754,72.42640626430511,1.206353291386839,1.175860105109296
832,542.0,416.0,89.59797883033752,78.4264065027237,1.1786565532107407,1.176579934301584
833,575.5,433.5,97.35533845424652,78.18376576900482,1.3105824555872463,1.1221068239563738
834,254.5,167.5,67.69848418235779,52.38477599620819,1.4330463541392275,1.3037235391148787
835,402.5,229.5,77.35533821582794,58.72792196273804,1.1830547126608606,1.1959050892468222
836,831.5,605.5,112.32590079307556,95.84061932563782,1.2075015658266686,1.2071888387829508
837,802.5,607.5,118.32590067386627,95.8406195640564,1.3883684396341043,1.203214560526414
838,665.5,443.5,99.49747383594513,81.35533905029297,1.1837668806261477,1.187595738448364
839,538.5,399.5,88.66904640197754,74.66904628276825,1.1618458311313533,1.110592051546662
840,247.0,115.0,63.455843687057495,46.62741661071777,1.2972880815268817,1.5044404566894285
841,408.0,259.0,79.59797883033752,62.627416372299194,1.2357597715095687,1.205089668933717
842,539.5,391.5,90.6690468788147,75.84062027931213,1.2125978329928082,1.1691281627571326
843,491.5,358.0,87.01219260692596,73.11269783973694,1.2258203838245854,1.1882087013962417
844,709.5,527.0,105.84061980247498,89.94112515449524,1.2564421144702747,1.2215075432934646
845,72.5,21.5,46.38477599620819,18.242640614509583,2.3615821451316843,1.2317627916124156
846,444.0,265.5,81.25483334064484,61.6984840631485,1.1833291788931528,1.140970977584909
847,173.5,72.0,53.21320307254791,35.31370830535889,1.298761659497806,1.3783016952172615
848,362.0,237.0,76.28427076339722,59.313708424568176,1.2792386234234492,1.1812775377566633
849,403.5,253.0,79.01219248771667,60.28427064418793,1.231217622870868,1.1430826596711836
850,690.5,453.0,109.84061932563782,86.28427076339722,1.3904404673589819,1.30784175840052
851,526.0,396.5,88.08326017856598,77.01219272613525,1.1737920208625487,1.1903260066556065
852,486.0,311.5,85.2548326253891,68.52691125869751,1.1901230838956203,1.1996495604886879
853,651.0,462.0,98.91168820858002,80.76955235004425,1.1959261884619115,1.12368222807771
854,658.0,469.0,98.9116872549057,80.76955258846283,1.1832035466195931,1.1069108580740783
855,276.0,173.0,67.11269772052765,52.28427076339722,1.2986449971678504,1.257436732705371
856,679.5,486.0,99.84061968326569,84.28427112102509,1.1673879622799412,1.163180030520131
857,600.5,421.5,94.32590103149414,77.84061980247498,1.179068533010132,1.143944955889479
858,478.0,330.5,84.42640590667725,70.18376553058624,1.1866396134292168,1.1860199738803712
859,660.5,448.5,100.66904640197754,79.01219344139099,1.220981893075371,1.1076841088540077
860,763.5,551.0,107.84062016010284,89.94112479686737,1.2121206442487098,1.1683021237683575
861,332.5,192.5,70.18376553058624,52.38477575778961,1.1788860191502637,1.1344087834492254
862,15.0,4.0,16.0,8.828427076339722,1.3581221810508404,1.5505894071194193
863,176.0,51.5,53.11269783973694,28.242640614509583,1.2754815820378873,1.2325186691794838
864,510.0,351.0,89.59797894954681,72.28427064418793,1.2526114775296888,1.1845969936295488
865,713.5,503.5,105.9827561378479,85.84062016010284,1.2527562476346799,1.16459884268413
866,688.0,476.5,106.42640614509583,83.69848418235779,1.3100880693190078,1.1699368398812333
867,182.0,75.5,51.94112551212311,33.21320307254791,1.1796181883086931,1.1626920583612153
868,662.5,475.5,99.01219236850739,81.35533916950226,1.177556101958052,1.1076734207053285
869,284.5,158.5,65.35533809661865,47.2132031917572,1.1947306259736716,1.1191487189513858
870,461.5,314.0,82.66904616355896,67.94112503528595,1.1784313406246019,1.1698386236687917
871,133.0,46.5,48.28427064418793,28.727921843528748,1.3949217506381966,1.4123606342345314
872,6.0,429.0,15.656854152679443,77.25483417510986,3.251231527398552,1.1070931741919887
873,527.0,349.0,89.25483345985413,72.4264065027237,1.2029373478388692,1.1960754729571805
874,5.0,160.0,10.828427076339722,51.45584428310394,1.866168626502612,1.316859891441924
875,422.0,245.5,79.59797894954681,60.87005698680878,1.1947630054172902,1.2010084311930171
876,5.0,41.0,8.828427076339722,26.485281348228455,1.2404715256955354,1.361493150214577
877,570.5,423.0,93.8406194448471,77.25483417510986,1.2283332811925451,1.1227966234713078
878,5.0,33.0,10.828427076339722,21.656854152679443,1.866168626502612,1.1310112887894619
879,722.0,498.0,103.74011445045471,85.45584344863892,1.1861684926300204,1.1669287054652102
880,557.5,383.0,89.84061932563782,75.25483310222626,1.1521014905304887,1.1766848336579674
881,188.5,79.5,57.55634891986847,34.72792160511017,1.3985089655092755,1.2072037955562647
882,631.0,426.0,98.91168737411499,78.42640614509583,1.2338319105425022,1.1489606765388867
883,592.5,408.0,93.49747407436371,77.25483357906342,1.174090401457013,1.1640758931364728
884,185.0,57.5,55.94112491607666,30.727921843528748,1.3461107676225776,1.3067384506156514
885,448.0,269.0,82.4264065027237,62.76955187320709,1.2068265474767086,1.165563428432047
886,813.0,615.5,110.08326065540314,95.01219284534454,1.186156956088277,1.167134110374102
887,83.0,52.0,40.485281229019165,29.656854152679443,1.5714709765564852,1.3459748813605055
888,541.0,380.5,90.42640602588654,75.01219272613525,1.2027722825797411,1.17679061556823
889,558.5,412.5,91.01219248771667,79.01219236850739,1.1802285384393785,1.2043546892831922
890,623.0,431.0,95.59797894954681,77.5979791879654,1.1673457623771737,1.1117667691343016
891,665.0,484.0,99.25483357906342,83.11269783973694,1.1788860312009213,1.1357416010211405
892,488.5,332.0,86.18376541137695,73.11269783973694,1.209975279001041,1.2812611900598028
893,675.5,458.0,101.49747359752655,84.28427052497864,1.2135991038694414,1.234291455976556
894,488.5,354.0,86.18376553058624,74.28427076339722,1.2099752823483139,1.2404538249185364
895,678.5,517.0,102.18376553058624,88.28427064418793,1.2246277301670823,1.1996823233515908
896,661.5,469.5,99.15432810783386,82.32590174674988,1.1827246258085424,1.1487553107939972
897,627.0,423.0,96.91168713569641,77.25483417510986,1.191996289969441,1.1227966234713078
898,774.5,541.0,112.66904675960541,92.28427064418793,1.3043013801245817,1.2527033511989807
899,736.5,502.5,104.32590091228485,83.69848453998566,1.175984702451354,1.1094028039151809
900,632.5,451.0,95.8406194448471,79.59797954559326,1.155656669883694,1.1179379065123245
901,284.0,199.0,67.4558436870575,53.79898953437805,1.275002255089163,1.1574048476105638
902,633.0,435.5,97.740114569664,77.84062075614929,1.200969874310702,1.1071706331164617
903,805.0,602.5,109.25483334064484,95.0121921300888,1.1799825188275683,1.1923170690778517
904,711.5,480.0,109.8406194448471,86.62741661071777,1.349401468440415,1.2441124176684082
905,253.0,153.0,63.11269783973694,49.455843567848206,1.2528616190303026,1.272137143462526
906,5.0,136.0,10.828427076339722,44.28427076339722,1.866168626502612,1.1474934693630292
907,4.0,429.5,8.0,91.35533845424652,1.2732395447351628,1.5463038231847437
908,466.5,324.5,84.18376564979553,69.69848430156708,1.2089133811652757,1.1913026352292462
909,741.0,563.5,106.08326017856598,92.66904699802399,1.2085528427177012,1.2127341553440611
910,175.5,69.0,53.35533857345581,32.62741661071777,1.2908291832198773,1.2277400466880821
911,626.5,415.0,99.98275482654572,77.25483405590057,1.2697530305914226,1.1444408921991007
912,735.5,516.5,106.66904652118683,86.04163002967834,1.2310743568770552,1.140609721619918
913,744.0,519.0,107.25483286380768,87.45584392547607,1.2304130858024342,1.1727365156971967
914,214.5,86.0,57.35533809661865,40.14213538169861,1.220423404868526,1.4910514427693158
915,630.0,441.0,94.08326017856598,78.42640733718872,1.1180836658980386,1.1098804151592063
916,752.0,565.0,106.08325982093811,93.25483274459839,1.190874535127319,1.2248541646016557
917,315.5,168.5,70.18376517295837,51.21320307254791,1.2424075986457244,1.2386656925552253
918,491.5,337.0,85.01219272613525,71.59797894954681,1.1701163561008538,1.2104915489183297
919,681.5,508.0,108.18376529216766,86.62741672992706,1.3666221689164328,1.1755392955204647
920,186.5,49.0,52.52691066265106,31.313708186149597,1.1772671272859405,1.5924399196624117
921,455.0,299.5,81.94112479686737,66.04163002967834,1.1743095199691729,1.1588544080698473
922,396.5,245.0,83.01219296455383,60.28427064418793,1.3830271895808366,1.1804078077420794
923,502.0,353.0,88.42640626430511,74.42640602588654,1.23951095439661,1.2487328201431418
924,482.5,327.5,84.18376541137695,68.87005734443665,1.1688250551693398,1.1524967804661888
925,679.0,482.5,102.08326005935669,84.87005710601807,1.2213198720395615,1.1879599710181
926,5.0,162.0,10.828427076339722,48.97056257724762,1.866168626502612,1.1780000474371517
927,340.0,209.0,73.11269772052765,54.62741661071777,1.2511138638608992,1.1362271837121147
928,651.5,451.5,101.01219248771667,80.18376624584198,1.2463020553085178,1.1331966550162778
929,292.5,172.0,67.69848453998566,48.97056257724762,1.2468728238691016,1.1095116725861545
930,593.0,429.0,92.91168797016144,77.25483417510986,1.158446930001719,1.1070931741919887
931,505.0,344.5,87.25483310222626,75.01219260692596,1.199714042279043,1.2997643767794604
932,61.0,,75.94112491607666,,7.52340347014511,
933,565.0,394.0,104.91168689727783,80.7695517539978,1.5502060538354423,1.317617212461422
934,449.5,269.5,81.84061920642853,63.21320307254791,1.185763978527356,1.1799047797586362
935,225.0,106.0,57.94112515449524,39.455843687057495,1.187357409777755,1.1687104827068058
936,250.5,112.5,59.69848394393921,40.38477611541748,1.1321631371755674,1.1536470840877369
937,335.5,206.0,72.04163014888763,53.455843567848206,1.2310187683273262,1.1038582056743296
938,273.5,183.0,65.69848418235779,52.28427076339722,1.2558665821561816,1.18872434294005
939,725.0,509.5,102.56854152679443,85.84061968326569,1.1547301080917263,1.1508842213482429
940,756.5,550.5,104.66904628276825,89.35533833503723,1.152438444600194,1.1541807318130102
941,6.0,491.0,13.656854152679443,84.2842710018158,2.4736612645399165,1.1513350167692045
942,556.5,366.0,97.01219272613525,75.59797894954681,1.345790967244438,1.2425944824892121
943,311.0,173.0,70.7695517539978,48.97056257724762,1.2815118801760157,1.1030983103168703
944,482.0,302.0,85.25483322143555,66.76955258846283,1.1999996407901734,1.1747355868175606
945,405.0,216.5,77.5979791879654,56.3847758769989,1.1831394506095902,1.1685732815100969
946,563.5,416.0,91.49747359752655,76.4264063835144,1.1822638783931632,1.1173357225431204
947,342.5,194.5,75.8406194448471,56.38477599620819,1.3363902646630157,1.3007512417311575
948,479.0,327.0,85.5979790687561,72.42640614509583,1.2172552186752599,1.2765453698460925
949,489.5,346.5,87.8406194448471,73.6984840631485,1.2543773957329603,1.2473950219062893
950,625.0,434.5,98.9116872549057,79.01219296455383,1.2456766938811077,1.1433747222663033
951,463.0,329.0,84.42640590667725,70.76955211162567,1.2250836613804872,1.2113987804341018
952,745.5,529.0,105.01219236850739,86.62741661071777,1.177123253620047,1.1288732712303136
953,755.5,499.0,127.63960862159729,91.11269783973694,1.716036792339664,1.3238762858363737
954,716.0,549.0,104.08326029777527,89.94112491607666,1.2040343824599178,1.1725582366171132
955,5.5,535.0,15.071067571640015,89.94112539291382,3.2863626075628942,1.2032420163149835
956,689.0,533.0,103.25483286380768,90.76955211162567,1.2313788506511842,1.230108195423063
957,331.5,194.0,72.18376529216766,54.627416253089905,1.250793649872062,1.2240797849821414
958,255.0,117.0,61.94112479686737,41.11269807815552,1.1973141926499073,1.1496250861165977
959,640.5,454.0,97.49747335910797,79.59797978401184,1.1810212833277296,1.1105506582763065
960,787.5,597.0,106.66904652118683,93.2548336982727,1.1497843675975545,1.1592003637426112
961,645.5,453.5,96.66904675960541,79.01219356060028,1.152043191353,1.0954714979495057
962,496.0,320.0,86.08326017856598,69.25483417510986,1.1889014926164272,1.192725062542489
963,298.5,156.0,68.18376553058624,48.284270882606506,1.23938936293352,1.189260222224684
964,324.0,177.5,70.76955163478851,52.04163038730621,1.2300931894816298,1.2142093320285676
965,370.5,251.5,76.52691125869751,62.041630148887634,1.2578541688645015,1.2179193974651166
966,680.0,492.5,101.25483345985413,83.69848442077637,1.1998107551374364,1.1319287459479963
967,349.0,205.5,72.42640566825867,52.870057106018066,1.1960754453958755,1.0824251357373662
968,671.0,509.5,104.08326029777527,87.01219308376312,1.2847818447709407,1.1825136903890583
969,304.5,198.0,66.87005722522736,54.62741661071777,1.1686009330225717,1.1993509161405655
970,536.5,377.0,89.8406195640564,75.59797894954681,1.1971977341655065,1.2063384100558399
971,477.5,334.0,83.35533881187439,72.42640602588654,1.1579334564159498,1.249791420854923
972,692.0,499.5,101.25483286380768,84.87005746364594,1.179004774404689,1.1475289106043798
973,5.0,171.0,10.828427076339722,51.455843806266785,1.866168626502612,1.2321495831910696
974,595.5,419.0,94.32590103149414,77.59797930717468,1.188968352766724,1.143607348375014
975,595.0,410.0,94.91168749332428,76.4264065027237,1.2047933462137599,1.1336869805559928
976,501.0,317.0,85.59797859191895,73.94112491607666,1.1638028807371936,1.3724703808717038
977,437.5,279.0,81.84061980247498,63.59797942638397,1.218287808255437,1.1536460102840596
978,191.5,89.0,56.041630029678345,35.455843925476074,1.3050972515969685,1.1240245149485473
979,678.5,492.5,101.49747347831726,83.69848430156708,1.2082331506825668,1.1319287427236506
980,176.0,85.5,52.627416491508484,34.72792184352875,1.2522803609071422,1.1224877551402483
981,798.5,572.0,118.32590043544769,98.08326029777527,1.3953233166141936,1.3383937318179844
982,489.0,322.5,86.42640602588654,70.52691125869751,1.215553796319339,1.227354856749435
983,505.0,357.5,87.25483357906342,72.6690468788147,1.1997140553916286,1.1754739741231115
984,515.5,350.0,87.01219236850739,71.59797942638397,1.1687501752629736,1.1655304497689103
985,280.5,171.0,64.52691173553467,51.455843567848206,1.1812424095807743,1.2321495717728386
986,271.5,157.0,63.35533833503723,46.627416491508484,1.1764859121499271,1.1019786728320642
987,665.5,462.5,99.84061932563782,83.69848418235779,1.191946077665616,1.205351144223584
988,644.0,442.5,96.5685418844223,79.01219272613525,1.152326677795611,1.122703534071304
989,332.0,166.0,70.76955199241638,49.79898941516876,1.200452401867851,1.188839173514651
990,412.5,228.5,76.66904640197754,58.72792160511017,1.133982379533134,1.201138794921031
991,786.5,561.0,109.01219236850739,89.94112467765808,1.202379482669981,1.1474767709267997
992,291.5,162.0,69.0121921300888,47.79898929595947,1.3001792249243669,1.1223092662341208
993,531.0,381.0,91.5979790687561,75.45584380626678,1.2573824626100156,1.1891891017367533
994,189.0,90.0,55.11269783973694,36.97056233882904,1.2788855297837707,1.2085364109183263
995,568.0,422.0,98.08326041698456,77.5979790687561,1.3478190430647816,1.1354774313380025
996,606.5,447.0,103.1543276309967,80.76955151557922,1.3961569290649156,1.16138966139812
997,636.0,488.5,98.76955199241638,83.6984840631485,1.2206163642640322,1.1411973441461976
998,419.0,268.5,80.76955187320709,63.21320307254791,1.2390004373322687,1.1842992109681654
999,347.5,182.5,71.84061932563782,50.041630148887634,1.1818856573859255,1.0919183505588914
1000,217.0,122.0,60.76955187320709,44.28427052497864,1.354261305169753,1.2791730340408474
1001,5.0,557.5,10.828427076339722,97.84062016010284,1.866168626502612,1.3664182625878494
1002,359.5,217.0,73.69848430156708,56.97056221961975,1.202287560186522,1.1902314259095597
1003,662.0,459.0,103.94112491607666,83.31370830535889,1.2986944123455442,1.203401036625837
1004,638.5,457.0,97.49747383594513,79.59797990322113,1.1847206568059367,1.1032603946775392
1005,244.0,96.0,62.627416491508484,37.65685415267944,1.279173055090356,1.1754576196804336
1006,418.0,215.5,78.08326077461243,56.38477599620819,1.1607260644135948,1.1739959003095597
1007,5.0,324.0,16.82842707633972,68.42640578746796,4.50720365576494,1.1499860783833447
1008,473.5,318.0,81.49747347831726,69.94112479686737,1.1162422155189986,1.224131971199416
1009,193.5,73.0,56.5269113779068,36.14213538169861,1.3140735665509933,1.4239505004637085
1010,688.5,473.5,100.66904699802399,84.87005722522736,1.171326869899963,1.2105399949872255
1011,527.0,364.5,88.42640614509583,73.01219236850739,1.1807106213081717,1.1638134771608144
1012,749.0,567.0,106.08326017856598,89.94112479686737,1.195644401139942,1.1353341626038183
1013,433.0,267.5,81.5979790687561,62.041629910469055,1.2236607929337369,1.1450718733019678
1014,192.5,86.5,54.52691102027893,35.21320331096649,1.2290829464062454,1.1407358672654315
1015,5.0,416.0,10.828427076339722,76.42640686035156,1.866168626502612,1.11733573648561
1016,194.5,70.0,55.6984840631485,36.97056245803833,1.26927954346986,1.5538325383440361
1017,655.5,505.0,101.84061980247498,86.6274163722992,1.2590979229221964,1.1825226875123083
1018,2.0,367.0,6.0,76.42640566825867,1.432394487827058,1.2665167626098763
1019,434.0,250.5,81.94112491607666,62.72792172431946,1.2311309519369171,1.2499832792741643
1020,601.5,455.0,96.32590067386627,79.59797966480255,1.2275541567707156,1.108109884279672
1021,5.0,168.0,10.828427076339722,52.28427076339722,1.866168626502612,1.2948604449882688
1022,625.0,433.0,98.56854152679443,77.25483465194702,1.2370486501637983,1.0968659990561411
1023,256.0,129.0,61.94112467765808,43.31370830535889,1.1926371794942696,1.1573138769008446
1024,397.5,273.0,78.87005722522736,62.627416491508484,1.245309539207003,1.1432902030844205
1025,339.5,209.5,71.69848430156708,56.870057225227356,1.2049535541186707,1.2284951300125988
1026,614.5,414.5,95.15432810783386,79.01219296455383,1.1725337245367229,1.1985435870318668
1027,331.0,194.0,71.11269783973694,53.79898953437805,1.2157840799337818,1.1872348694561972
1028,631.5,455.5,97.8406195640564,81.35533893108368,1.2062995599543926,1.1563089098975086
1029,684.5,491.5,100.66904652118683,83.6984840631485,1.1781717199214767,1.1342317448940336
1030,385.5,212.5,77.01219260692596,55.55634891986847,1.2242912066869391,1.1558423294627969
1031,535.0,395.0,88.91168761253357,77.25483345985413,1.1758557875312252,1.2023872479340365
1032,569.0,437.0,91.25483345985413,79.25483393669128,1.1646344254432817,1.1438266729533408
1033,666.5,447.0,98.32590079307556,79.59797990322113,1.1543190150477587,1.1279418352743524
1034,430.5,280.0,80.66904723644257,63.59797942638397,1.2029036299275582,1.1495258459616164
1035,643.5,460.5,97.49747431278229,81.35533797740936,1.175515379595603,1.143753954636353
